masked_id,Date,Des1,Des2,Des3
19,09222016,CIVSALES_NEW_PMA,Interest Adjustment,REPORT_TELEPHONE_TRANSFER
19,09232016,Credit Offer at ATM,ONLINE SERVICE ,Stop Payment Delete
19,09232016,Competitor Accounts Inquiry,Misc Fee,Service Enroll Online Banking
19,09232016,AUTHENTICATION_TRACKER_ON_OFF,Debit Adjustment,RECORDED AND PLANNED EVENTS STATS
19,09232016,Competitor Accounts Inquiry,Misc Fee,Service Enroll Online Banking
19,09272016,ATM/CHECK CARD MAINTENANCE,Customized Sumry NOT via Online,Purchase Wire
19,09302016,Account Open,Customer Maintenance Income,PHOTOCOPY IMAGE RETRIEVAL
19,09302016,Account Hold Add,Customer Interaction fields entered on profile,Payment
19,09302016,Account Closed,Customer Combine,OVERDRAFT_SERVICE_CHARGES
19,10032016,Common Customer Event History tool Account Level,Merchant Card,Service Add Maintain Auto Pay
19,10052016,ACCOUNT HISTORY COPY REQUEST,Customer Email Change,PACKAGE_MAINT
19,10072016,CHECK ORDER,FTO CONVERTER REQUEST,REPORT_ERROR_COMMENT
19,10102016,UpdateMSR,Wire Transfer Inquiry,Transfer Reversal
19,10102016,Bill Payment Reject,Direct Deposit Advance,REIMBURSEMENTS
19,10102016,CIVSALES_CIP_UPDATE,Funds Transfer Detail Inquiry,REPORT_OUT_OF_WALLET_DATA
19,10102016,CNA Added,M/G/F ,SCHEDULED TRANSFER
19,10122016,Add Contact Event,Customer Privacy Preferences Maintenance,POS Internal Debit
19,10162016,Credit Options guide (COG) tool accessed,ONLINE_WIRES,Sweep
19,10172016,Account Hold Remove,Customer Maintenance - Process Beneficiary Services,PAYOFF PAYDOWN
19,10182016,CIVSSALES_PMA_ACCOUNT_LINKAGES,LINE_LOAN_DELINQUENT,RIGHT_PANEL_QUICK_LINKS
19,10182016,CHECK ORDER,FTO CONVERTER REQUEST,REPORT_ERROR_COMMENT
19,10192016,Agent Call,Customer WIP Inquiry,POS Preauthorization Reversal
19,10192016,Agent Call,Customer WIP Inquiry,POS Preauthorization Reversal
19,10252016,ATM/CHECK CARD MAINTENANCE,Customized Sumry NOT via Online,Purchase Wire
19,10262016,CIVSALES_REPORT_REASON_FOR_CALL,IRA SERVICING,Returned Item
19,10262016,CIVSALES_CUST_NEEDS_ASSESSMENT,Hold,REPORT_SESSION_END
19,10262016,CIVSALES_CUST_PROFILE_EDITS,HOME EQUITY OFFER STATS,REPORT_SESSION_START
19,10292016,Add Contact Event,Customer Privacy Preferences Maintenance,POS Internal Debit
19,10292016,CIVSALES_REPORT_REASON_FOR_CALL,IRA SERVICING,Returned Item
19,10292016,ATM/CHECK CARD MAINTENANCE,Customized Sumry NOT via Online,Purchase Wire
19,10292016,AUTHENTICATION_TRACKER_ON_OFF,Debit Adjustment,RECORDED AND PLANNED EVENTS STATS
19,10302016,Customer Address Change,Overdraft Protection Transfer Reversal,Transfer of Debit
19,11022016,Consumer  Credit Only flow selected,My Retirement Plan New,Service Fee History hyperlink accessed
19,11042016,CIVSALES_CUSTOMER_SESSION,Incompleted Transaction - Cust Init,REPORT_STOP_PAYMENT
19,11052016,UpdateMSR,Wire Transfer Inquiry,Transfer Reversal
19,11062016,Consumer Recommendations Create MSR,NEW_ACCT_FUNDING_INFO,Settlements
19,11102016,Wire Transfer Create,Wire Transfer Create,Wire Transfer Create
19,11102016,Bill Payment Reject,Direct Deposit Advance,REIMBURSEMENTS
19,11102016,CORRESPONDENCE,NEW_EXPRESS_SEND_AGREEMENT,Specific document image accessed
19,11112016,Bill Payment Miscellaneous,Direct Deposit,Referral to Wells Fargo at Work partner
19,11182016,Business - Deposit - RETA flow  selected,Dividend,REPLACE CREDIT CARD (Lost Stolen or Damaged)
19,11182016,Consumer Deposit and Credit flow selected,New Customer Profile,Service Open - Home Equity Access Card
19,11202016,ADDRESS CHANGE,Customer Snapshot Inquiry,POS Merchandise Credit Reversal
19,11212016,CIVSALES_SAVE_AS_YOU_GO_MAINTENANCE,IRA Unscheduled Distribution,Reverse Fee Decision
19,11222016,CIVSALES_NEW_PMA,Interest Adjustment,REPORT_TELEPHONE_TRANSFER
19,11222016,CreateMSR,ODP DETAIL,Stamps Reversal
19,11242016,Complete Contact Event,Miscellaneous,Service Enroll Remittance Agreement
19,11242016,ATM/DEBIT PIN CARD,Customized Sumry via Online,QUALIFY_FOR_DEP_EDIT_ADDR_ID
19,11272016,Close,LOST/STOLEN/FRAUD,SALES_SUPERVISOR_APPROVAL_OUTCOME
19,11282016,ATM/CHECK CARD MAINTENANCE,Customized Sumry NOT via Online,Purchase Wire
19,11302016,CIVSALES_CIP_VALIDATION,Funds Transfer Maintained,REPORT_PASSWORD_OPTIONS
19,12012016,Consumer Deposit and Credit flow selected,New Customer Profile,Service Open - Home Equity Access Card
19,12012016,Close,LOST/STOLEN/FRAUD,SALES_SUPERVISOR_APPROVAL_OUTCOME
19,12022016,ATM Time Out,Customized Sumry in Spanish,Purchase Stamps
19,12022016,Bank-initiated debit,Deposit Reversal,Referral to Student Loan partner
19,12022016,Add Contact Event,Customer Privacy Preferences Maintenance,POS Internal Debit
19,12022016,CreateMSR,ODP DETAIL,Stamps Reversal
19,12062016,Close,LOST/STOLEN/FRAUD,SALES_SUPERVISOR_APPROVAL_OUTCOME
19,12082016,Account Maintenance,Customer Maintenance Identification,PHOTOCOPIES
19,12092016,Account Inquiry,Customer Maintenance Employment,PERFORM MAINTENANCE
19,12122016,Consumer Establish/Maintain Remittance Agreement,New Deposit Account Open funded via Debit/Credit Card,Service Setup Direct Deposit
19,12122016,CHECK ORDER,FTO CONVERTER REQUEST,REPORT_ERROR_COMMENT
19,12122016,Balance Transfer Initiated,Deposit (Food Stamps),Referral to Business Payroll partner
19,12122016,Credit Options guide (COG) tool accessed,ONLINE_WIRES,Sweep
19,12132016,ADDRESS CHANGE,Customer Snapshot Inquiry,POS Merchandise Credit Reversal
19,12152016,CIVSALES_CUSTOMER_OFFERS,HOME_EQUITY_CAMPAIGN_STATISTICS,REPORT_SSN_LOOKUP
19,12162016,Cancel Contact Event,EFS PAYOFF,REPORT_ACCOUNT_LOOKUP
19,12172016,Wire Transfer Create,Wire Transfer Create,Wire Transfer Create
19,12222016,CIVSALES_CUST_PROFILE_EDITS,HOME EQUITY OFFER STATS,REPORT_SESSION_START
19,12222016,Bank Product Purchase,Deposit Advance Reversal,Referral to Merchant Services partner
19,12232016,Balance Inquiry,Deposit,Referral to Business Insurance partner
19,12232016,Customer Address Change,Overdraft Protection Transfer Reversal,Transfer of Debit
19,12252016,Consumer Establish/Maintain Remittance Agreement,New Deposit Account Open funded via Debit/Credit Card,Service Setup Direct Deposit
20,07052016,Account Inquiry,Customer Maintenance Employment,PERFORM MAINTENANCE
20,07052016,Business Deposit and Credit flow selected,DUPLICATE_TIN_OVERRIDE,REPORT WORKFLOW STATISTICS
20,07062016,Complete Contact Event,Miscellaneous,Service Enroll Remittance Agreement
20,07092016,Balance Transfer Initiated,Deposit (Food Stamps),Referral to Business Payroll partner
20,07092016,CIVSALES_PMA_ACCOUNT_CONVERSION,IRA Direct Roll Over,RESEARCH
20,07102016,CIVSALES_NEW_CUSTOMER­_PROFILE,Interest,REPORT_SUGGESTION
20,07102016,Customer Address Change,Overdraft Protection Transfer Reversal,Transfer of Debit
20,07102016,Authorized Debit,DEP_PRODUCTS_AND_RATES,Referral to Business Banking Group (BBG) partner
20,07102016,CORRESPONDENCE,NEW_EXPRESS_SEND_AGREEMENT,Specific document image accessed
20,07112016,Check Card Purchase Preauthorization,Fee Decision Tool is accessed from the Checking/Saving Account,REPORT_ECPR_STATS
20,07122016,Check Card Purchase Preauthorization,Fee Decision Tool is accessed from the Checking/Saving Account,REPORT_ECPR_STATS
20,07122016,Common Customer Event History tool Account Level,Merchant Card,Service Add Maintain Auto Pay
20,07122016,Add Banker Note,Customer Phone Change,POS Debit
20,07142016,Add Contact Event,Customer Privacy Preferences Maintenance,POS Internal Debit
20,07142016,ATM Failure,CUSTOMER_EVENT_HISTORY,Purchase Cash Instrument
20,07162016,Verify WFB Funds,Withdrawal Reversal,TRAVEL PLAN MAINTENANCE
20,07212016,Advance Reversal,Customer to Customer Relationship Maintained,POS Preauthorization
20,07222016,CNA Added,M/G/F ,SCHEDULED TRANSFER
20,07222016,CIVSALES_REPORT_REASON_FOR_CALL,IRA SERVICING,Returned Item
20,07222016,CUAC Maintenance,Overdraft Protection Transfer,Transfer
20,07222016,Check Card Purchase Transaction,Fee Reversal/Refund/Reimb/Adjustmt,REPORT_ERROR
20,07232016,Bank Product Purchase,Deposit Advance Reversal,Referral to Merchant Services partner
20,07232016,Check Card Purchase Preauthorization,Fee Decision Tool is accessed from the Checking/Saving Account,REPORT_ECPR_STATS
20,07232016,CNA Added,M/G/F ,SCHEDULED TRANSFER
20,07232016,CUAC Maintenance,Overdraft Protection Transfer,Transfer
20,07282016,Consumer  New ATM/Check Card Only flow selected,My Retirement Plan Updated,Service Open - Business ATM Check Card
20,07292016,ATM Failure,CUSTOMER_EVENT_HISTORY,Purchase Cash Instrument
20,07312016,Bank-initiated transfer,DIR_DEP_ADVANCE,Referral to Wealth Brokerage and Retirement partner
20,07312016,Agent Call,Customer WIP Inquiry,POS Preauthorization Reversal
20,08012016,Authorized Debit,DEP_PRODUCTS_AND_RATES,Referral to Business Banking Group (BBG) partner
20,08042016,Book Transfer Create,Direct Deposit Advance Reversal,Reopen
20,08042016,Credit Options guide (COG) tool accessed,ONLINE_WIRES,Sweep
20,08042016,CIVSALES_CUST_NEEDS_ASSESSMENT,Hold,REPORT_SESSION_END
20,08042016,Business  Deposit Only – Special Relationship flow,EFORM ACCESS,REPORT_ACCOUNT_CLOSE
20,08052016,Consumer Recommendations Create MSR,NEW_ACCT_FUNDING_INFO,Settlements
20,08062016,CIVSALES_CUST_NEEDS_ASSESSMENT,Hold,REPORT_SESSION_END
20,08072016,CIVSALES_TAB_CLICKER,LIGHT_INTERFACE_WITH_CIVSERVICE,Reverse Fee Request
20,08072016,Balance Transfer Initiated,Deposit (Food Stamps),Referral to Business Payroll partner
20,08082016,CIVSALES_CIP_VALIDATION,Funds Transfer Maintained,REPORT_PASSWORD_OPTIONS
20,08082016,Business Deposit and Credit flow selected,DUPLICATE_TIN_OVERRIDE,REPORT WORKFLOW STATISTICS
20,08082016,CIVSALES_NEW_CUSTOMER­_PROFILE,Interest,REPORT_SUGGESTION
20,08102016,Wire Transfer Create,Wire Transfer Create,Wire Transfer Create
20,08122016,Business - Deposit - RETA flow  selected,Dividend,REPLACE CREDIT CARD (Lost Stolen or Damaged)
20,08122016,Competitor Accounts Inquiry,Misc Fee,Service Enroll Online Banking
20,08122016,Consumer Establish/Maintain Remittance Agreement,New Deposit Account Open funded via Debit/Credit Card,Service Setup Direct Deposit
20,08172016,CUAC Maintenance,Overdraft Protection Transfer,Transfer
20,08172016,CHECK ORDER,FTO CONVERTER REQUEST,REPORT_ERROR_COMMENT
20,08172016,Account Open - IRA Account,Customer Maintenance Other,PMA Relationship Maintenance
20,08252016,CUAC Maintenance,Overdraft Protection Transfer,Transfer
20,08272016,UpdateMSR,Wire Transfer Inquiry,Transfer Reversal
20,08302016,CIVSALES_NEW_CUSTOMER­_PROFILE,Interest,REPORT_SUGGESTION
20,08302016,CIVSALES_CREDIT_OPTION_GUIDE,Global Remittance,REPORT_SALES_TRACKING
20,09012016,CIVSALES_NEW_CUSTOMER­_PROFILE,Interest,REPORT_SUGGESTION
20,09012016,Check Card Purchase Preauthorization,Fee Decision Tool is accessed from the Checking/Saving Account,REPORT_ECPR_STATS
20,09012016,Account Closed,Customer Combine,OVERDRAFT_SERVICE_CHARGES
20,09012016,Check Card Purchase Transaction,Fee Reversal/Refund/Reimb/Adjustmt,REPORT_ERROR
20,09042016,Credit Offer at ATM,ONLINE SERVICE ,Stop Payment Delete
20,09042016,Advance,Customer Time Out,POS Merchandise Reversal
20,09072016,CHECK ORDER,FTO CONVERTER REQUEST,REPORT_ERROR_COMMENT
20,09072016,ATM Failure,CUSTOMER_EVENT_HISTORY,Purchase Cash Instrument
20,09072016,CIVSSALES_PMA_ACCOUNT_LINKAGES,LINE_LOAN_DELINQUENT,RIGHT_PANEL_QUICK_LINKS
20,09072016,Check Card Credit,Fee Decision Tool Approval Queue,REPORT_CTI_REGISTER
20,09082016,CIVSALES_PARTNER_REFERRAL_CREATED,IRA Contribution,REPORTS_CTI_REGISTER
20,09082016,Common Customer Event History tool Account Level,Merchant Card,Service Add Maintain Auto Pay
20,09082016,CIVSALES_CUST_PROFILE_EDITS,HOME EQUITY OFFER STATS,REPORT_SESSION_START
20,09152016,CIVSALES_SAVE_AS_YOU_GO_MAINTENANCE,IRA Unscheduled Distribution,Reverse Fee Decision
20,09152016,Business  Deposit Only – Special Relationship flow,EFORM ACCESS,REPORT_ACCOUNT_CLOSE
20,09152016,CNA Added,M/G/F ,SCHEDULED TRANSFER
20,09152016,CUAC Maintenance,Overdraft Protection Transfer,Transfer
20,09172016,CLAIMS_PROCESSING,Log On,Risk Screen Failure
20,09292016,Check Card Credit,Fee Decision Tool Approval Queue,REPORT_CTI_REGISTER
20,09292016,Credit Application,ONLINE CHANNEL MAINTENANCE,STATUS SUMMARY DETAIL
20,10012016,Account Open,Customer Maintenance Income,PHOTOCOPY IMAGE RETRIEVAL
20,10122016,BALANCE TRANSFERS,Deposit Advance,Referral to Consumer Insurance partner
20,10122016,Authorized Credit,Debit Reversal,Referral
20,10142016,CNA Updated,Make An Appt,Securities Transaction
20,10172016,CREDIT_CARD_FEE_REIMBURSEMENT,Outbound Leads Inquiry,TOKEN VERIFICATION
20,10172016,Agent Call,Customer WIP Inquiry,POS Preauthorization Reversal
20,10202016,Bank-initiated debit,Deposit Reversal,Referral to Student Loan partner
20,10232016,Business Deposit – IOLTA flow selection,Download,REPORT LOGIN STATISTICS
20,10282016,CIVSALES_ONLINE_BANKING_BILL_PAY,Internal debit reversal,REPORT_WAY2SAVE
20,11012016,Account Hold Add,Customer Interaction fields entered on profile,Payment
20,11012016,Customer Address Change,Overdraft Protection Transfer Reversal,Transfer of Debit
20,11042016,Credit Adjustment,ODP Maintenance,STATE_RESTRICTION
20,11062016,Consumer  Credit Only flow selected,My Retirement Plan New,Service Fee History hyperlink accessed
20,11082016,Consumer Deposit Only flow selected,New Deposit Account Open funded via DDA to DDA Transfer,Service Open - Safe Deposit
20,11082016,Complete Contact Event,Miscellaneous,Service Enroll Remittance Agreement
20,11082016,Wire Transfer Create,Wire Transfer Create,Wire Transfer Create
20,11082016,Credit Offer at ATM,ONLINE SERVICE ,Stop Payment Delete
20,11102016,Bill Payment Reversal,Direct Deposit Advance Repayment,RENEW_TIME_ACCOUNT
20,11202016,Bill Payment Reversal,Direct Deposit Advance Repayment,RENEW_TIME_ACCOUNT
20,11242016,Business - Deposit - RETA flow  selected,Dividend,REPLACE CREDIT CARD (Lost Stolen or Damaged)
20,11252016,Cash WFB Check-OWNER,Express No Balance,REPORT_CARD_CLAIMS
20,11262016,Agent Call,Customer WIP Inquiry,POS Preauthorization Reversal
20,11262016,Verify WFB Funds,Withdrawal Reversal,TRAVEL PLAN MAINTENANCE
20,11262016,Cash WFB Check,Express Balance Statement,REPORT_CALL_PRICING
20,11282016,CORRESPONDENCE,NEW_EXPRESS_SEND_AGREEMENT,Specific document image accessed
20,11292016,Bank Product Purchase,Deposit Advance Reversal,Referral to Merchant Services partner
20,11292016,Common Customer Event History tool Account Level,Merchant Card,Service Add Maintain Auto Pay
20,11302016,Cash Non-WFB Check,Express 10 statement,REPORT_BCA_APPS_LOG
20,12012016,Complete Contact Event,Miscellaneous,Service Enroll Remittance Agreement
20,12032016,Verify WFB Funds,Withdrawal Reversal,TRAVEL PLAN MAINTENANCE
20,12032016,Account Inquiry,Customer Maintenance Employment,PERFORM MAINTENANCE
20,12032016,CLAIMS_PROCESSING,Log On,Risk Screen Failure
20,12032016,ATM/CHECK CARD MAINTENANCE,Customized Sumry NOT via Online,Purchase Wire
20,12042016,CONTACT_EVENT_CREATED,NEW_ACCT_OPEN,SOFTPHONE_EVENT
20,12042016,CIVSALES_CUST_PROFILE_EDITS,HOME EQUITY OFFER STATS,REPORT_SESSION_START
20,12052016,Account Closed,Customer Combine,OVERDRAFT_SERVICE_CHARGES
20,12052016,College Information Maintenance,Memo,SELL_CREDIT
20,12052016,Bank Product Purchase,Deposit Advance Reversal,Referral to Merchant Services partner
20,12062016,CIVSALES_NEW_PMA,Interest Adjustment,REPORT_TELEPHONE_TRANSFER
20,12062016,Account Hold Add,Customer Interaction fields entered on profile,Payment
20,12062016,Account Hold Remove,Customer Maintenance - Process Beneficiary Services,PAYOFF PAYDOWN
20,12062016,CIVSALES_NEW_PMA,Interest Adjustment,REPORT_TELEPHONE_TRANSFER
20,12082016,Bank-initiated transfer,DIR_DEP_ADVANCE,Referral to Wealth Brokerage and Retirement partner
20,12082016,Account Closed,Customer Combine,OVERDRAFT_SERVICE_CHARGES
20,12082016,CIVSALES_REPORT_REASON_FOR_CALL,IRA SERVICING,Returned Item
20,12082016,CIVSALES_CARDS (PI),Funds Transfer Deleted,REPORT_MORE_HISTORY
20,12152016,ATM/CHECK CARD MAINTENANCE,Customized Sumry NOT via Online,Purchase Wire
20,12152016,ACCOUNT HISTORY COPY REQUEST,Customer Email Change,PACKAGE_MAINT
20,12152016,Balance Inquiry,Deposit,Referral to Business Insurance partner
20,12152016,Consumer Deposit Only flow selected,New Deposit Account Open funded via DDA to DDA Transfer,Service Open - Safe Deposit
20,12162016,CIVSALES_CREDIT_OPTION_GUIDE,Global Remittance,REPORT_SALES_TRACKING
20,12162016,Verify Non-WFB Funds,Withdrawal,TRAVEL PLAN INQUIRY
20,12172016,UpdateMSR,Wire Transfer Inquiry,Transfer Reversal
20,12172016,Credit Offer at ATM,ONLINE SERVICE ,Stop Payment Delete
20,12182016,CHECK ORDER,FTO CONVERTER REQUEST,REPORT_ERROR_COMMENT
20,12212016,CREDIT CARD REWARDS,ONLINE PROFILE MAINTENANCE,Stop Payment Add
20,12212016,Complete Contact Event,Miscellaneous,Service Enroll Remittance Agreement
20,12242016,Account Open - IRA Account,Customer Maintenance Other,PMA Relationship Maintenance
20,12242016,Bill Payment Reject,Direct Deposit Advance,REIMBURSEMENTS
20,12242016,Bank Product Purchase Reversal,Deposit Check,Referral to Mortgage partner
20,12252016,Credit Reversal,ORDER NEW HEAC CARD,Tax
20,12252016,Bank-initiated debit,Deposit Reversal,Referral to Student Loan partner
20,12252016,College Information Maintenance,Memo,SELL_CREDIT
21,07042016,CIVSALES_NEW_PMA,Interest Adjustment,REPORT_TELEPHONE_TRANSFER
21,07042016,Account Hold Remove,Customer Maintenance - Process Beneficiary Services,PAYOFF PAYDOWN
21,07052016,Consumer Deposit Only flow selected,New Deposit Account Open funded via DDA to DDA Transfer,Service Open - Safe Deposit
21,07052016,Check,EXPRESSSEND_FIRST_TRANSFER,REPORT_CTI_POP
21,07102016,CIVSALES_TAB_CLICKER,LIGHT_INTERFACE_WITH_CIVSERVICE,Reverse Fee Request
21,07122016,CIVSALES_CARDS (PI),Funds Transfer Deleted,REPORT_MORE_HISTORY
21,07122016,CREDIT_CARD_FEE_REIMBURSEMENT,Outbound Leads Inquiry,TOKEN VERIFICATION
21,07122016,Business  Deposit Only – Special Relationship flow,EFORM ACCESS,REPORT_ACCOUNT_CLOSE
21,07132016,Cash Non-WFB Check,Express 10 statement,REPORT_BCA_APPS_LOG
21,07132016,ADDRESS CHANGE,Customer Snapshot Inquiry,POS Merchandise Credit Reversal
21,07132016,ATM Time Out,Customized Sumry in Spanish,Purchase Stamps
21,07132016,CIVSALES_CUST_PROFILE_EDITS,HOME EQUITY OFFER STATS,REPORT_SESSION_START
21,07162016,Credit Offer at ATM,ONLINE SERVICE ,Stop Payment Delete
21,07162016,CIVSALES_CUSTOMER_SESSION,Incompleted Transaction - Cust Init,REPORT_STOP_PAYMENT
21,07172016,Business  Deposit Only – Special Relationship flow,EFORM ACCESS,REPORT_ACCOUNT_CLOSE
21,07172016,Consumer Deposit Only flow selected,New Deposit Account Open funded via DDA to DDA Transfer,Service Open - Safe Deposit
21,07182016,CIVSALES_SAVE_AS_YOU_GO_MAINTENANCE,IRA Unscheduled Distribution,Reverse Fee Decision
21,07192016,Book Transfer Create,Direct Deposit Advance Reversal,Reopen
21,07232016,Add Banker Note,Customer Phone Change,POS Debit
21,07242016,Consumer  Credit Only flow selected,My Retirement Plan New,Service Fee History hyperlink accessed
21,07262016,CIVSALES_PMA_ADD/REMOVE_OWNERS,IRA REPORTING,Returned Deposited Item
21,07272016,Bank-initiated debit,Deposit Reversal,Referral to Student Loan partner
21,08012016,CIVSALES_CIP_VALIDATION,Funds Transfer Maintained,REPORT_PASSWORD_OPTIONS
21,08012016,CHECK ORDER,FTO CONVERTER REQUEST,REPORT_ERROR_COMMENT
21,08052016,CIVSSALES_PMA_ACCOUNT_LINKAGES,LINE_LOAN_DELINQUENT,RIGHT_PANEL_QUICK_LINKS
21,08052016,Balance Inquiry,Deposit,Referral to Business Insurance partner
21,08052016,CIVSALES_PMA_ACCOUNT_CONVERSION,IRA Direct Roll Over,RESEARCH
21,08052016,Business Deposit – IOLTA flow selection,Download,REPORT LOGIN STATISTICS
21,08072016,CIVSALES_PARTNER_REFERRAL_CREATED,IRA Contribution,REPORTS_CTI_REGISTER
21,08092016,Balance Transfer Initiated,Deposit (Food Stamps),Referral to Business Payroll partner
21,08112016,Business Credit Only flow selection,Documents hyperlink accessed,REPORT FREQUENCY STATISTICS
21,08112016,CIVSALES_CIP_UPDATE,Funds Transfer Detail Inquiry,REPORT_OUT_OF_WALLET_DATA
21,08142016,CIVSALES_TAB_CLICKER,LIGHT_INTERFACE_WITH_CIVSERVICE,Reverse Fee Request
